record_id,source,original_tag,review_reason,fuzzy_score,title,input_path
pathout:pathout::bone_soft_tissue::softtissueadiposelipomatosis,pathout,BST::Soft_Tissue::Adipocytic::Lipomatosis,pathout_non_abpath_local_tag,,Pathology Outlines - Lipomatosis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::boneliposclerosingmyxofibrous,pathout,BST::Bone::Neoplastic::Liposclerosing_Myxofibrous_Tumor,pathout_non_abpath_local_tag,,Pathology Outlines - Liposclerosing myxofibrous tumor,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::softtissuelymphangioendothelioma,pathout,BST::Bone::Neoplastic::Lymphangioendothelioma,pathout_non_abpath_local_tag,,Pathology Outlines - Lymphangioendothelioma,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowlymphocytematuration,pathout,HEME::B_Cell_Lymphomas::Concept::IHC_Markers::Lymphocyte_Maturation,pathout_non_abpath_local_tag,,Pathology Outlines - Lymphocyte maturation,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowlymphoidaggregates,pathout,HEME::Other::Neoplastic::Malignant::Lymphoid_Aggregates_Benign,pathout_non_abpath_local_tag,,Pathology Outlines - Lymphoid aggregates (benign),data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonelymphomageneral,pathout,HEME::Other::Neoplastic::Malignant::Lymphoma,pathout_non_abpath_local_tag,,Pathology Outlines - Lymphoma,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowneoplasticmdsbiallelictp53inactivation,pathout,HEME::Myeloid_Neoplasms::Myelodysplastic_Neoplasms::Genetic_Abnormalities::Myelodysplastic_Neoplasm_with_Biallelic_TP53_Inactivation,pathout_non_abpath_local_tag,,Pathology Outlines - MDS with biallelic TP53 inactivation,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowneoplasticmdsmutatedtp53,pathout,HEME::Non_Neoplastic::Neoplastic::MDS_With_Mutated_TP53,pathout_non_abpath_local_tag,,Pathology Outlines - MDS with mutated TP53,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowneoplasticmdshypoplastic,pathout,HEME::Myeloid_Neoplasms::Neoplastic::MDS_Hypoplastic,pathout_non_abpath_local_tag,,"Pathology Outlines - MDS, hypoplastic",data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowneoplasticmdswho,pathout,HEME::Myeloid_Neoplasms::Neoplastic::MDS_General,pathout_non_abpath_local_tag,,Pathology Outlines - MDS-general,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowneoplasticmdsgeneral,pathout,HEME::Myeloid_Neoplasms::Neoplastic::MDS_General_Bonemarrowneoplasticmdsgeneral,pathout_non_abpath_local_tag,,Pathology Outlines - MDS-general,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowmastcells,pathout,HEME::T_NK_Cell::Normal_Histology::Mast_Cells,pathout_non_abpath_local_tag,,Pathology Outlines - Mast cells,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowneoplasticpdcproliferations,pathout,HEME::Histiocytic_Dendritic::Plasmacytoid_Dendritic::Mature_Plasmacytoid_Dendritic_Cell_Proliferation_Associated_with_Myeloid_Neoplasm,pathout_non_abpath_local_tag,,Pathology Outlines - Mature plasmacytoid dendritic cell proliferation,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemazabraud,pathout,BST::Bone::Neoplastic::Precursor::Mazabraud_Syndrome,pathout_non_abpath_local_tag,,Pathology Outlines - Mazabraud syndrome,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowmegakaryocytematuration,pathout,HEME::Non_Neoplastic::Concept::Classification::Megakaryocytes,pathout_non_abpath_local_tag,,Pathology Outlines - Megakaryocytes,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowmegaloblasticanemia,pathout,HEME::Non_Neoplastic::Concept::Classification::Megaloblastic_Anemia,pathout_non_abpath_local_tag,,Pathology Outlines - Megaloblastic anemia,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemetstobone,pathout,BST::Bone::Other_Mesenchymal::Bone_Metastases,pathout_non_abpath_local_tag,,Pathology Outlines - Metastases,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowmonocytematuration,pathout,HEME::Histiocytic_Dendritic::Neoplastic::Precursor::Monocytes,pathout_non_abpath_local_tag,,Pathology Outlines - Monocytes,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::softtissuemorellavallee,pathout,BST::Bone::Concept::Other::Morel_Lavallee_Lesions,pathout_non_abpath_local_tag,,Pathology Outlines - Morel-Lavallée lesions,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowneoplasticankrd26mutation,pathout,HEME::T_NK_Cell::Neoplastic::Myeloid_Neoplasms_With_ANKRD26_Mutation,pathout_non_abpath_local_tag,,Pathology Outlines - Myeloid neoplasms with ANKRD26 mutation,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowneoplasticgata2,pathout,HEME::Myeloid_Neoplasms::Neoplastic::Myeloid_Neoplasms_With_Germline_GATA2_Mutation,pathout_non_abpath_local_tag,,Pathology Outlines - Myeloid neoplasms with germline GATA2 mutation,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowneoplasticmyeloidgermlinesamd9,pathout,HEME::Myeloid_Neoplasms::Neoplastic::Myeloid_Neoplasms_With_Germline_SAMD9_Mutation,pathout_non_abpath_local_tag,,Pathology Outlines - Myeloid neoplasms with germline SAMD9 mutation,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowneoplasticrunx1mutation,pathout,HEME::Myeloid_Neoplasms::Neoplastic::Myeloid_Or_Lymphoid_Neoplasms_With_Germline_RUNX1_Mutation,pathout_non_abpath_local_tag,,Pathology Outlines - Myeloid or lymphoid neoplasms with germline RUNX1 mutation,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::stainsmyogenin,pathout,Molecular::Concept::Neoplastic::Malignant::Myogenin_Myoglobin,pathout_non_abpath_local_tag,,Pathology Outlines - Myogenin / myoglobin,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::softtissueadiposemyolipoma,pathout,BST::Soft_Tissue::Adipocytic::Myolipoma_of_Soft_Tissue,pathout_non_abpath_local_tag,,Pathology Outlines - Myolipoma,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::softtissueneurofibroma,pathout,BST::Bone::Concept::Molecular_Genetics::Neurofibroma_General,pathout_non_abpath_local_tag,,Pathology Outlines - Neurofibroma-general,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::softtissueneuroma,pathout,BST::Bone::Neoplastic::Neuroma,pathout_non_abpath_local_tag,,Pathology Outlines - Neuroma,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowneutrophilmaturation,pathout,HEME::Other::Concept::Other::Neutrophil_Maturation,pathout_non_abpath_local_tag,,Pathology Outlines - Neutrophil maturation,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowniemann,pathout,HEME::Other::Concept::Management_Workup::Niemann_Pick_Disease,pathout_non_abpath_local_tag,,Pathology Outlines - Niemann-Pick disease,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::mandiblemaxillaameloblasticfibrosarcoma,pathout,HN::Bone::Neoplastic::Malignant::Odontogenic_Sarcoma_Ameloblastic_Fibrosarcoma,pathout_non_abpath_local_tag,,Pathology Outlines - Odontogenic sarcoma / ameloblastic fibrosarcoma,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::softtissueoset,pathout,BST::Bone::Neoplastic::Ossifying_Spindled_And_Epithelioid_Tumor_Oset,pathout_non_abpath_local_tag,,Pathology Outlines - Ossifying spindled and epithelioid tumor (OSET),data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowosteoblasts,pathout,HEME::Other::Normal_Histology::Osteoblasts,pathout_non_abpath_local_tag,,Pathology Outlines - Osteoblasts,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::boneloosebodies,pathout,BST::Bone::Neoplastic::Malignant::Osteocartilaginous_Loose_Bodies,pathout_non_abpath_local_tag,,Pathology Outlines - Osteocartilaginous loose bodies,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowosteoclasts,pathout,HEME::T_NK_Cell::Concept::IHC_Markers::Osteoclasts,pathout_non_abpath_local_tag,,Pathology Outlines - Osteoclasts,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::boneosteogenesisimperfecta,pathout,BST::Bone::Concept::Molecular_Genetics::Osteogenesis_Imperfecta,pathout_non_abpath_local_tag,,Pathology Outlines - Osteogenesis imperfecta,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::softtissuemycobacterialspindlecell,pathout,BST::Bone::Infectious::Other_Infections,pathout_non_abpath_local_tag,,Pathology Outlines - Other infections,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowneoplasticpnh,pathout,HEME::Non_Neoplastic::Concept::Molecular_Genetics::Paroxysmal_Nocturnal_Hemoglobinuria_Pnh,pathout_non_abpath_local_tag,,Pathology Outlines - Paroxysmal nocturnal hemoglobinuria (PNH),data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowparvovirusb19,pathout,HEME::Other::Infectious::Parvovirus_Erythrovirus_B19,pathout_non_abpath_local_tag,,Pathology Outlines - Parvovirus (erythrovirus) B19,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::softtissuepmpf,pathout,BST::Bone::Neoplastic::Perinephric_Myxoid_Pseudotumor_Of_Fat,pathout_non_abpath_local_tag,,Pathology Outlines - Perinephric myxoid pseudotumor of fat,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowplasmacells,pathout,HEME::B_Cell_Lymphomas::Plasma_Cell::Concept::Staging::Plasma_Cells,pathout_non_abpath_local_tag,,Pathology Outlines - Plasma cells,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowplasmacytosis,pathout,HEME::B_Cell_Lymphomas::Plasma_Cell::Concept::Other::Plasmacytosis,pathout_non_abpath_local_tag,,Pathology Outlines - Plasmacytosis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::myeloproliferativepv,pathout,UNRESOLVED_ROOT::Heme::Neoplastic::Polycythemia_Vera,pathout_non_abpath_local_tag,,Pathology Outlines - Polycythemia vera,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::musclepolymyositis,pathout,UNRESOLVED_ROOT::Skeletal_Muscle::Inflammatory::Polymyositis,pathout_non_abpath_local_tag,,Pathology Outlines - Polymyositis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::cnsintracranialsarcoma,pathout,BST::Bone::Neoplastic::Malignant::Primary_Intracranial_Sarcoma_DICER1_Mutant,pathout_non_abpath_local_tag,,"Pathology Outlines - Primary intracranial sarcoma, DICER1 mutant",data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::softtissuepf,pathout,BST::Other::Inflammatory::Pseudotumor_Funiculitis,pathout_non_abpath_local_tag,,Pathology Outlines - Pseudotumor / funiculitis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowpureredcellaplasia,pathout,HEME::Non_Neoplastic::Congenital_Structural::Pure_Red_Cell_Aplasia,pathout_non_abpath_local_tag,,Pathology Outlines - Pure red cell aplasia,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowqfever,pathout,HEME::T_NK_Cell::Infectious::Q_Fever,pathout_non_abpath_local_tag,,Pathology Outlines - Q fever,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowhowelljollybodies,pathout,HEME::Non_Neoplastic::Concept::Management_Workup::Rbc_Inclusions,pathout_non_abpath_local_tag,,Pathology Outlines - RBC inclusions,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::hematologyreactiveneutrophilia,pathout,HEME::Other::Inflammatory::Reactive_Neutrophilia,pathout_non_abpath_local_tag,,Pathology Outlines - Reactive neutrophilia,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::eyeorbitrms,pathout,BST::Bone::Neoplastic::Malignant::Rhabdomyosarcoma_Orbit,pathout_non_abpath_local_tag,,Pathology Outlines - Rhabdomyosarcoma-orbit,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonebcorccnb3,pathout,BST::Round_Cell_Sarcomas::Sarcoma_with_BCOR_Genetic_Alterations,pathout_non_abpath_local_tag,,Pathology Outlines - Sarcomas with BCOR genetic alterations,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::adrenocorticalcarcinomacarcinosarcoma,pathout,BST::Other::Neoplastic::Malignant::Sarcomatoid,pathout_non_abpath_local_tag,,Pathology Outlines - Sarcomatoid,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowseablue,pathout,HEME::Myeloid_Neoplasms::Neoplastic::Sea_Blue_Histiocytosis_Syndrome,pathout_non_abpath_local_tag,,Pathology Outlines - Sea blue histiocytosis (syndrome),data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowneoplasticshwachmandiamond,pathout,HEME::Non_Neoplastic::Concept::Management_Workup::Shwachman_Diamond_Syndrome,pathout_non_abpath_local_tag,,Pathology Outlines - Shwachman-Diamond syndrome,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowshwachmandiamond,pathout,HEME::Non_Neoplastic::Concept::Management_Workup::Shwachman_Diamond_Syndrome_Bonemarrowshwachmandiamond,pathout_non_abpath_local_tag,,Pathology Outlines - Shwachman-Diamond syndrome,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::boneskeletaldysplasias,pathout,BST::Bone::Neoplastic::Precursor::Skeletal_Dysplasias,pathout_non_abpath_local_tag,,Pathology Outlines - Skeletal dysplasias,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::softtissuemolecular,pathout,BST::Other::Concept::Molecular_Genetics::Soft_Tissue_And_Bone_Molecular,pathout_non_abpath_local_tag,,Pathology Outlines - Soft tissue and bone molecular,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::hematologyhclvariant,pathout,HEME::B_Cell_Lymphomas::Neoplastic::Malignant::Splenic_B_Cell_Lymphoma_Leukemia_With_Prominent_Nucleoli,pathout_non_abpath_local_tag,,Pathology Outlines - Splenic B cell lymphoma / leukemia with prominent nucleoli,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonestaging,pathout,BST::Bone::Concept::Staging::Staging,pathout_non_abpath_local_tag,,Pathology Outlines - Staging,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::softtissuestaging,pathout,BST::Other::Concept::Staging::Staging,pathout_non_abpath_local_tag,,Pathology Outlines - Staging,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::softtissuestagingabdomen,pathout,BST::Other::Concept::Staging::Staging_Softtissuestagingabdomen,pathout_non_abpath_local_tag,,Pathology Outlines - Staging,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::softtissuestagingheadneck,pathout,BST::Other::Concept::Staging::Staging_Softtissuestagingheadneck,pathout_non_abpath_local_tag,,Pathology Outlines - Staging,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::softtissuestagingretroperitoneum,pathout,BST::Other::Concept::Staging::Staging_Softtissuestagingretroperitoneum,pathout_non_abpath_local_tag,,Pathology Outlines - Staging,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::softtissuestagingtrunkextremities,pathout,BST::Other::Concept::Staging::Staging_Softtissuestagingtrunkextremities,pathout_non_abpath_local_tag,,Pathology Outlines - Staging,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::softtissuestagingunusual,pathout,BST::Other::Concept::Staging::Staging_Softtissuestagingunusual,pathout_non_abpath_local_tag,,Pathology Outlines - Staging,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::softtissuestaginggist,pathout,BST::Bone::Neoplastic::Staging_GIST,pathout_non_abpath_local_tag,,Pathology Outlines - Staging-GIST,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::eyeorbittnmsarcoma,pathout,BST::Bone::Neoplastic::Malignant::Staging_Orbital_Sarcoma,pathout_non_abpath_local_tag,,Pathology Outlines - Staging-orbital sarcoma,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::uterusstagingsarcoma,pathout,GYN::Uterus::Neoplastic::Malignant::Staging_Sarcoma,pathout_non_abpath_local_tag,,Pathology Outlines - Staging-sarcoma,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::softtissueadiposeshof,pathout,BST::Bone::Neoplastic::Benign::Subconjunctival_Herniated_Orbital_Fat,pathout_non_abpath_local_tag,,Pathology Outlines - Subconjunctival herniated orbital fat,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::softtissuesarcomasyndromes,pathout,BST::Bone::Neoplastic::Syndromes,pathout_non_abpath_local_tag,,Pathology Outlines - Syndromes,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowsystemicmastocytosis,pathout,HEME::T_NK_Cell::Neoplastic::Malignant::Systemic_Mastocytosis,pathout_non_abpath_local_tag,,Pathology Outlines - Systemic mastocytosis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonesystemicmastocytosis,pathout,HEME::T_NK_Cell::Neoplastic::Malignant::Systemic_Mastocytosis_Bonesystemicmastocytosis,pathout_non_abpath_local_tag,,Pathology Outlines - Systemic mastocytosis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::leukemiatall,pathout,HEME::T_NK_Cell::Neoplastic::Malignant::T_Lymphoblastic_Lymphoma_Leukemia,pathout_non_abpath_local_tag,,Pathology Outlines - T lymphoblastic lymphoma / leukemia,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::boneneoplastictball,pathout,BST::Bone::Neoplastic::Malignant::Therapy_Related_B_ALL,pathout_non_abpath_local_tag,,Pathology Outlines - Therapy related B ALL,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::bone_soft_tissue::bonemarrowneoplastictherapy,pathout,HEME::B_Cell_Lymphomas::Neoplastic::Malignant::Therapy_Related_Myeloid_Neoplasm_Therapy_Related_AML,pathout_non_abpath_local_tag,,Pathology Outlines - Therapy related myeloid neoplasm (therapy related AML),data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
