record_id,source,original_tag,rejection_reason,title,input_path
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040231,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040232,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040233,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040235,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040236,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040237,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040238,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040239,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040241,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040243,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040245,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040246,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040247,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040248,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040249,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040250,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040251,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040252,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040253,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040254,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040255,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040256,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040257,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040258,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040259,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040260,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040261,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040262,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040263,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040264,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040265,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040267,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040268,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040271,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040272,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040273,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040274,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040275,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040276,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040277,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040278,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040279,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040280,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040281,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040282,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040283,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040284,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040285,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040286,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040287,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040288,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040289,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040290,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040291,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040292,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040293,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040295,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040297,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040298,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040299,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040302,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040303,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040304,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040305,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040306,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040307,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040308,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040309,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040310,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040311,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040312,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040313,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040314,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040320,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040321,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040323,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040326,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040327,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040328,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040329,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040330,lectures,_UNMAPPED_,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040335,lectures,Skin::Inflammatory::Papulosquamous::Psoriasis,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
lectures:lecture::gcs_gs_pathology_hub_02_normalized_lectures_lecture_chunks::000000000_000000000_040337,lectures,Skin::Inflammatory::Papulosquamous::Psoriasis,textbook_lecture_non_abpath_or_generated_tag,Benign Cystic Neck Mass (Case 01),data/curriculum_map_v0_2/lecture_timecoded_tagged_chunks_ROUTED_ONLY_STRICT_CYTO_v9.jsonl
