slug,title,video_length,has_mp4,has_pdf,has_vtt,education_url,video_mp4_primary,slides_pdf_primary,vtt_primary,series_hint,pathology_relevant,heme_relevant
rets-hematopathology-pcap24,Immunohistochemistry in Challenging Hematology Cases: Old Friends and New Acquaintances,52 min 18 sec,True,True,True,https://arup.utah.edu/education/rets-hematopathology-pcap24,https://arup.utah.edu/sites/default/files/Edu_Media/videos/rets-hematopathology-pcap24_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/rets-hematopathology-pcap24_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/rets-hematopathology-pcap24_rets-hematopathology-pcap24.vtt,pcap24,True,True
rhees-abodiscrep-2018,Resolution of ABO Discrepancies,52 min 40 sec,True,True,True,https://arup.utah.edu/education/rhees-abodiscrep-2018,https://arup.utah.edu/sites/default/files/Edu_Media/videos/rhees-ABODiscrep-2018_rhees_abo_resolution.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/rhees-ABODiscrep-2018_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/rhees-ABODiscrep-2018_rhees-ABODiscrep-2018.vtt,,False,False
rhees-introabo-2018,Introduction to the ABO Blood Group,45 min 47 sec,True,True,True,https://arup.utah.edu/education/rhees-introabo-2018,https://arup.utah.edu/sites/default/files/Edu_Media/videos/rhees-introABO-2018_rhees_ABO_intro_2018.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/rhees-ABODiscrep-2018_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/rhees-introABO-2018_rhees-introABO-2018.vtt,,False,False
ruano-vascular-pcap24,Vascular Lesions in the Breast,58 min 17 sec,True,True,True,https://arup.utah.edu/education/ruano-vascular-pcap24,https://arup.utah.edu/sites/default/files/Edu_Media/videos/ruano-vascular-pcap24_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/ruano-vascular-pcap24_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/ruano-vascular-pcap24_16%20-%20Ruano_Vascular_Lesions.vtt,pcap24,True,False
rychert-analytics-2024,Leveraging Clinical Laboratory Analytics,41 min 33 sec,True,True,True,https://arup.utah.edu/education/rychert-analytics-2024,https://arup.utah.edu/sites/default/files/Edu_Media/videos/rychert-analytics-2024_v3.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/rychert-analytics-2024_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/rychert-analytics-2024_EDU%20Rychert_Leveraging%20V3%20SRT.vtt,,True,False
sanchez-renalmass-pcap23,Clinical Implications for Renal Mass Biopsy and Integration With Molecular Markers for Clinical Decision-Making,36 min 58 sec,True,True,True,https://arup.utah.edu/education/sanchez-renalmass-pcap23,https://arup.utah.edu/sites/default/files/Edu_Media/videos/sanchez-renalMass-pcap23_v2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/sanchez-renalMass-pcap23_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/sanchez-renalMass-pcap23_Sanchez-Renal_Mass_Biopsy_V2_SRT.vtt,,True,True
shaaban-pharmacogenomics-2023,Principles of Pharmacogenomics,43 min 14 sec,True,True,True,https://arup.utah.edu/education/shaaban-pharmacogenomics-2023,https://arup.utah.edu/sites/default/files/Edu_Media/videos/shaaban-pharmacogenomics-2023_v2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/shaaban-pharmacogenomics-2023_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/shaaban-pharmacogenomics-2023_shaaban-pharmacogenomics-2023.vtt,,False,False
shah-aiadoption-2024,Shaping the Responsible Adoption of AI in Healthcare,1 hr 8 min 32 sec,True,True,True,https://arup.utah.edu/education/shah-aiadoption-2024,https://arup.utah.edu/sites/default/files/Edu_Media/videos/shah-aiadoption-2024_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/shah-aiadoption-2024_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/shah-aiadoption-2024_Shaping%20the%20Responsible%20Adoption%20of%20AI%20in%20Healthcare%20by%20Nigam%20H.%20Shah%2C%20MBBS%2C%20PhD.vtt,,False,False
shakir-genitalulcer-2025,"Exploring Genital Ulcer Disease: Causes, Diagnosis, and Key Challenges",57 min 21 sec,True,True,True,https://arup.utah.edu/education/shakir-genitalulcer-2025,https://arup.utah.edu/sites/default/files/Edu_Media/videos/shakir-genitalulcer-2025_v2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/lecture-slides_2.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/shakir-genitalulcer-2025_cc_0.vtt,,False,False
shakir-sti-2023,Diagnosis of Sexually Transmitted Infections: Current and Future Landscape,54 min 15 sec,True,True,True,https://arup.utah.edu/education/shakir-sti-2023,https://arup.utah.edu/sites/default/files/Edu_Media/videos/shakir-sti-2023_v2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/shakir-sti-2023_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/shakir-sti-2023_shakir-sti-2023.vtt,,False,False
shakir-vaginitis-2024,Laboratory Diagnosis of Vaginitis: A Review and Update,41 min 14 sec,True,True,True,https://arup.utah.edu/education/shakir-vaginitis-2024,https://arup.utah.edu/sites/default/files/Edu_Media/videos/shakir-vaginitis-2024_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/shakir-vaginitis-2024_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/shakir-vaginitis-2024_Subtitles%20Shakir_Diagnosis%20of%20Vaginitis%20V1.vtt,gi,True,False
shestakova-dxpitfalls-pcap23,Pitfalls in the Diagnosis of Hematologic Conditions,42 min 36 sec,True,True,True,https://arup.utah.edu/education/shestakova-dxpitfalls-pcap23,https://arup.utah.edu/sites/default/files/Edu_Media/videos/shestakova-dxPitfalls-pcap23_v3.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/shestakova-dxPitfalls-pcap23_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/shestakova-dxPitfalls-pcap23_SRT%2012%20-%20Shestakova-Hematologic_Conditions-V3.vtt,,True,True
shestakova-heme-pcap24,"ICC and WHO Classifications: Follicular, Large, and High-Grade B-Cell Lymphomas",55 min 20 sec,True,True,True,https://arup.utah.edu/education/shestakova-heme-pcap24,https://arup.utah.edu/sites/default/files/Edu_Media/videos/shestakova-heme-pcap24_v2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/shestakova-heme-pcap24_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/shestakova-heme-pcap24_3%20-%20Shestakova_ICC_WHO_Classifications%20SRT.vtt,pcap24,True,True
simpson-acuteliver-2022,An Infectious Cause of Acute Liver Injury,1 hr 2 min 6 sec,True,True,True,https://arup.utah.edu/education/simpson-acuteliver-2022,https://arup.utah.edu/sites/default/files/Edu_Media/videos/simpson-acuteliver-2022_v2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/simpson-acuteliver-2022_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/simpson-acuteliver-2022_simpson-acuteliver-2022.vtt,,True,False
simpson-opioid-2020,The Role of the Clinical Laboratory in the Current Opioid Epidemic,1 hr 3 min 13 sec,True,True,True,https://arup.utah.edu/education/simpson-opioid-2020,https://arup.utah.edu/sites/default/files/Edu_Media/videos/simpson-opioid-2020_Simpson_Opioid_V3.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/simpson-opioid-2020_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/simpson-opioid-2020_simpson-opioid-2020.vtt,,False,False
sirohi-prostatepath-pcap23,Interesting Cases in Prostate Pathology,48 min 28 sec,True,True,True,https://arup.utah.edu/education/sirohi-prostatepath-pcap23,https://arup.utah.edu/sites/default/files/Edu_Media/videos/sirohi-prostatePath-pcap23_v2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/sirohi-prostatePath-pcap23_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/sirohi-prostatePath-pcap23_13%20-%20Sirohi-Prostate_Pathology_V2%20SRT.vtt,,True,False
slev-hep-2025,Viral Hepatitis: The Common and Uncommon,34 min 44 sec,True,True,True,https://arup.utah.edu/education/slev-hep-2025,https://arup.utah.edu/sites/default/files/Edu_Media/videos/slev-hep-2025_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/lecture-slides_0.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/slev-hep-2025_cc.vtt,,False,False
slev-vac-2026,To Vaccinate or Not To Vaccinate: A Laboratory Perspective,47 min 26 sec,True,True,True,https://arup.utah.edu/education/slev-vac-2026,https://arup.utah.edu/sites/default/files/Edu_Media/videos/Slev_To Vaccinate or Not To Vaccinate_EDU V1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/lecture-slides_3.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/slev-vac-2026_Slev_To%20Vaccinate%20or%20Not%20To%20Vaccinate_EDU%20V1.vtt,,False,False
smith-neuralautoantibody-2024,"Clinical Laboratory Meets Clinical Care: Challenges With Neural Autoantibody Test Utilization, Interpretation, and Application in Clinical Care",40 min 13 sec,True,True,True,https://arup.utah.edu/education/smith-neuralautoantibody-2024,https://arup.utah.edu/sites/default/files/Edu_Media/videos/smith-neuralautoantibody-2024_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/smith-neuralautoantibody-2024_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/smith-neuralautoantibody-2024_smith-neuralautoantibody-2024.vtt,,False,False
speccollect,Diagnosing Specimen Collection Issues,56 min 40 sec,True,True,True,https://arup.utah.edu/education/speccollect,https://arup.utah.edu/sites/default/files/Edu_Media/videos/specCollect_update2022.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/specCollect_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/specCollect_specCollect.vtt,,False,False
spies-theory-2024,From Theory to Practice: Implementing Machine Learning Solutions Safely and Effectively in the Clinical Laboratory,46 min 11 sec,True,True,True,https://arup.utah.edu/education/spies-theory-2024,https://arup.utah.edu/sites/default/files/Edu_Media/videos/spies-theory-2024_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/spies-theory-2024_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/spies-theory-2024_Spies%2C%20Nick_From%20Theory%20to%20Practice%20Implementing%20Machine%20Learning%20Solutions%20V1.vtt,,False,False
straseski-inclusivity-2022,Inclusivity in Laboratory Medicine: Endocrine Testing in Transgender Individuals,54 min 10 sec,True,True,True,https://arup.utah.edu/education/straseski-inclusivity-2022,https://arup.utah.edu/sites/default/files/Edu_Media/videos/straseski-inclusivity-2022_Straseski_Endocrine_Testing_Transgender_V1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/straseski-inclusivity-2022_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/straseski-inclusivity-2022_straseski-inclusivity-2022.vtt,,False,False
testing_test,Testing a Test: Beyond Sensitivity and Specificity,1 hr 3 min 14 sec,True,True,True,https://arup.utah.edu/education/testing_test,https://arup.utah.edu/sites/default/files/Edu_Media/videos/testing_test_testingTest2015_3.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/testing_test_Schmidt%20Testing%20a%20Test.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/testing_test_testing_test.vtt,,False,False
ting-pancreatic-2024,The Viral-Like Behavior of Pancreatic Cancer,57 min 1 sec,True,True,True,https://arup.utah.edu/education/ting-pancreatic-2024,https://arup.utah.edu/sites/default/files/Edu_Media/videos/ting-pancreatic-2024_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/ting-pancreatic-2024_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/ting-pancreatic-2024_Subtitles%20The%20Viral%20Like%20Behavior%20of%20Pancreatic%20Cancer_David%20Ting.vtt,,True,False
vaughn-choice-2022,Choice Architecture: Nudging Clinicians Toward Better Diagnostic Testing,58 min 55 sec,True,False,True,https://arup.utah.edu/education/vaughn-choice-2022,https://arup.utah.edu/sites/default/files/Edu_Media/videos/vaughn-choice-2022_v1.mp4,,https://arup.utah.edu/sites/default/files/Edu_Media/cc/vaughn-choice-2022_vaughn-choice-2022.vtt,,True,False
viscoelastic-pbm25,Viscoelastic and Conventional Testing for Bleeding Assessments,42 min 31 sec,True,True,True,https://arup.utah.edu/education/viscoelastic-pbm25,https://arup.utah.edu/sites/default/files/Edu_Media/videos/viscoelastic-pbm25_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/viscoelastic-pbm25_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/viscoelastic-pbm25_cc_0.vtt,pbm25,False,False
wei-her2-pcap24,Advancements in HER2-Directed Therapy for Breast Cancer,31 min 37 sec,True,True,True,https://arup.utah.edu/education/wei-her2-pcap24,https://arup.utah.edu/sites/default/files/Edu_Media/videos/wei-her2-pcap24_v2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/wei-her2-pcap24_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/wei-her2-pcap24_Advancements%20in%20HER2-Directed%20Therapy%20for%20breast%20Cancer%20by%20Mei%20Wei%2C%20MD.vtt,pcap24,True,False
westblade-weirdobacters-2023,Wonderful World of Weirdobacters!,1 hr 0 min 45 sec,True,True,True,https://arup.utah.edu/education/westblade-weirdobacters-2023,https://arup.utah.edu/sites/default/files/Edu_Media/videos/westblade-weirdobacters-2023_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/westblade-weirdobacters-2023_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/westblade-weirdobacters-2023_cc_0.vtt,,False,False
williams-hematopathology-pcap24,Challenging Cases in Hematopathology: Incorporating Molecular Results,49 min 45 sec,True,True,True,https://arup.utah.edu/education/williams-hematopathology-pcap24,https://arup.utah.edu/sites/default/files/Edu_Media/videos/williams-hematopathology-pcap24_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/williams-hematopathology-pcap24_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/williams-hematopathology-pcap24_cc_0.vtt,pcap24,True,True
williamson-renaltumor-2024,Emerging Entities in Renal Tumor Pathology: What Matters,57 min 17 sec,True,True,True,https://arup.utah.edu/education/williamson-renaltumor-2024,https://arup.utah.edu/sites/default/files/Edu_Media/videos/williamson-renaltumor-2024_v2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/williamson-renaltumor-2024_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/williamson-renaltumor-2024_cc_0.vtt,,True,False
wittwer-extrememoledx-2019,Extreme Molecular Diagnostics,57 min 21 sec,True,True,True,https://arup.utah.edu/education/wittwer-extrememoledx-2019,https://arup.utah.edu/sites/default/files/Edu_Media/videos/wittwer-extremeMoleDx-2019_Wittwer_Extreme_Molecular_Diag_V1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/wittwer-extremeMoleDx-2019_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/wittwer-extremeMoleDx-2019_cc_0.vtt,,True,True
workforce-2022,Addressing the Laboratory Staffing Crisis—Expert Strategies to Recruit and Retain a Stronger Workforce,54 min 42 sec,True,True,True,https://arup.utah.edu/education/workforce-2022,https://arup.utah.edu/sites/default/files/Edu_Media/videos/workforce-2022_v3.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/workforce-2022_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/workforce-2022_cc_0.vtt,,True,False
zaydman-eqdx-2025,Equitable Diagnostics: What Laboratory Medicine Can Learn from Algorithmic Fairness,46 min 28 sec,True,True,True,https://arup.utah.edu/education/zaydman-eqdx-2025,https://arup.utah.edu/sites/default/files/Edu_Media/videos/zaydman-eqdx-2025_v1.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/zaydman-eqdx-2025_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/zaydman-eqdx-2025_cc_0.vtt,,False,False
zepedamendoza-clincyto1-2021,Introduction to Clinical Cytogenetics: Lecture 1,51 min 48 sec,True,True,True,https://arup.utah.edu/education/zepedamendoza-clincyto1-2021,https://arup.utah.edu/sites/default/files/Edu_Media/videos/zepedaMendoza-clinCyto1-2021_Zepeda_Cytopathology_1_V3.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/zepedaMendoza-clinCyto1-2021_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/zepedaMendoza-clinCyto1-2021_cc_0.vtt,cyto,True,False
zepedamendoza-clincyto2-2021,Introduction to Clinical Cytogenetics: Lecture 2,55 min 1 sec,True,True,True,https://arup.utah.edu/education/zepedamendoza-clincyto2-2021,https://arup.utah.edu/sites/default/files/Edu_Media/videos/zepedaMendoza-clinCyto2-2021_Zepeda_Cytopathology_2_V2.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/zepedaMendoza-clinCyto2-2021_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/zepedaMendoza-clinCyto2-2021_cc_0.vtt,cyto,True,False
zepedamendoza-clincyto3-2021,Introduction to Clinical Cytogenetics: Lecture 3,56 min 50 sec,True,True,True,https://arup.utah.edu/education/zepedamendoza-clincyto3-2021,https://arup.utah.edu/sites/default/files/Edu_Media/videos/zepedaMendoza-clinCyto3-2021_Zepeda_Cytopathology_3_V3.mp4,https://arup.utah.edu/sites/default/files/Edu_Media/pdfs/zepedaMendoza-clinCyto3-2021_lecture-slides.pdf,https://arup.utah.edu/sites/default/files/Edu_Media/cc/zepedaMendoza-clinCyto3-2021_cc_0.vtt,cyto,True,False
